Timestamp,Tensión (V),Corriente (A),Potencia (W),Frecuencia (Hz),Factor Potencia,Potencia Aparente (VA),Potencia Reactiva (VAR),RSSI
2025-11-16T21:28:28.900Z,120.7,0.79,95.2,60,1,95.4,5.4,-19
2025-11-16T21:28:29.144Z,120.7,0.79,95.2,60,1,95.4,5.4,-17
2025-11-16T21:28:29.381Z,120.7,0.79,95.2,60,1,95.4,5.4,-17
2025-11-16T21:28:29.688Z,120.7,0.79,95.2,60,1,95.4,5.4,-17
2025-11-16T21:28:29.861Z,120.8,0.79,95.4,60,1,95.4,2.5,-18
2025-11-16T21:28:30.102Z,120.8,0.79,95.4,60,1,95.4,2.5,-18
2025-11-16T21:28:30.346Z,120.8,0.79,95.4,60,1,95.4,2.5,-18
2025-11-16T21:28:30.613Z,120.8,0.79,95.4,60,1,95.4,2.5,-18
2025-11-16T21:28:30.827Z,120.8,0.79,95.4,60,1,95.4,2.5,-18
2025-11-16T21:28:31.066Z,120.7,0.79,95.3,60,1,95.4,3.2,-19
2025-11-16T21:28:31.304Z,120.7,0.79,95.3,60,1,95.4,3.2,-19
2025-11-16T21:28:31.545Z,120.7,0.79,95.3,60,1,95.4,3.2,-19
2025-11-16T21:28:31.842Z,120.7,0.79,95.3,60,1,95.4,3.2,-20
2025-11-16T21:28:32.147Z,120.7,0.79,95.3,60,1,95.4,3.2,-19
2025-11-16T21:28:32.266Z,120.7,0.79,95.3,60,1,95.4,3.2,-19
2025-11-16T21:28:32.517Z,120.7,0.79,95.3,60,1,95.4,3.2,-19
2025-11-16T21:28:32.757Z,120.7,0.79,95.3,60,1,95.4,3.2,-19
2025-11-16T21:28:33.074Z,120.7,0.79,95.3,60,1,95.4,3.2,-19
2025-11-16T21:28:33.376Z,120.7,0.79,95.3,60,1,95.4,3.2,-19
2025-11-16T21:28:33.683Z,120.7,0.79,95.3,60,1,95.4,3.2,-19
2025-11-16T21:28:33.730Z,120.8,0.79,95.4,60,1,95.4,2.5,-19
