Timestamp,Tensión (V),Corriente (A),Potencia (W),Frecuencia (Hz),Factor Potencia,Potencia Aparente (VA),Potencia Reactiva (VAR),RSSI
2025-11-16T21:30:54.265Z,117.7,0.13,10.8,60,0.71,15.3,10.8,-21
2025-11-16T21:30:54.488Z,117.7,0.13,10.8,60,0.71,15.3,10.8,-21
2025-11-16T21:30:54.732Z,117.7,0.13,10.8,60,0.71,15.3,10.8,-21
2025-11-16T21:30:54.968Z,117.7,0.13,10.8,60,0.71,15.3,10.8,-20
2025-11-16T21:30:55.218Z,117.7,0.13,10.8,60,0.71,15.3,10.8,-19
2025-11-16T21:30:55.449Z,117.7,0.13,10.8,60,0.71,15.3,10.8,-21
2025-11-16T21:30:55.685Z,118.2,0.13,10.9,60,0.71,15.4,10.8,-20
2025-11-16T21:30:55.926Z,118.2,0.13,10.9,59.9,0.71,15.4,10.8,-20
2025-11-16T21:30:56.177Z,118.2,0.13,10.9,59.9,0.71,15.4,10.8,-19
2025-11-16T21:30:56.409Z,118.2,0.13,10.9,59.9,0.71,15.4,10.8,-19
2025-11-16T21:30:56.669Z,118.2,0.13,10.9,59.9,0.71,15.4,10.8,-20
2025-11-16T21:30:56.906Z,119.2,0.13,11,59.9,0.71,15.5,10.9,-20
2025-11-16T21:30:57.161Z,119.2,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:30:57.384Z,119.2,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:30:57.620Z,119.2,0.13,11,60,0.71,15.5,10.9,-19
2025-11-16T21:30:57.864Z,119.2,0.13,11,60,0.71,15.5,10.9,-20
2025-11-16T21:30:58.098Z,119.2,0.13,11,60,0.71,15.5,10.9,-20
2025-11-16T21:30:58.341Z,119.2,0.13,11,60,0.71,15.5,10.9,-20
2025-11-16T21:30:58.682Z,119.2,0.13,11,60,0.71,15.5,10.9,-20
2025-11-16T21:30:58.827Z,119.2,0.13,11,60,0.71,15.5,10.9,-19
2025-11-16T21:30:59.064Z,119.2,0.13,11,60,0.71,15.5,10.9,-20
2025-11-16T21:30:59.299Z,119.2,0.13,11,60,0.71,15.5,10.9,-19
2025-11-16T21:30:59.612Z,119.3,0.13,11,60,0.71,15.5,10.9,-19
2025-11-16T21:30:59.911Z,119.3,0.13,11,60,0.71,15.5,10.9,-19
2025-11-16T21:31:00.226Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:00.527Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:00.536Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:00.744Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:00.990Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:01.224Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:01.476Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:01.754Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:01.945Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:02.184Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:02.426Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:02.673Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:02.907Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:03.154Z,119.3,0.13,11,59.9,0.71,15.5,10.9,-19
2025-11-16T21:31:03.388Z,119.4,0.13,11,59.9,0.71,15.5,11,-19
2025-11-16T21:31:03.652Z,119.4,0.13,11,59.9,0.71,15.5,11,-19
2025-11-16T21:31:03.884Z,119.4,0.13,11,59.9,0.71,15.5,11,-19
2025-11-16T21:31:04.210Z,119.4,0.13,11,59.9,0.71,15.5,11,-19
2025-11-16T21:31:04.377Z,119.4,0.13,11,59.9,0.71,15.5,11,-19
2025-11-16T21:31:04.605Z,118.5,0.13,10.9,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:04.853Z,118.5,0.13,10.9,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:05.084Z,118.5,0.13,10.9,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:05.438Z,118.5,0.13,10.9,60,0.7,15.4,10.9,-19
2025-11-16T21:31:05.572Z,118.5,0.13,10.9,60,0.7,15.4,10.9,-19
2025-11-16T21:31:05.807Z,118.5,0.13,10.9,60,0.7,15.4,10.9,-19
2025-11-16T21:31:06.043Z,118.6,0.13,10.9,60,0.71,15.4,10.9,-19
2025-11-16T21:31:06.363Z,118.6,0.13,10.9,60,0.71,15.4,10.9,-19
2025-11-16T21:31:06.523Z,118.6,0.13,10.9,60,0.71,15.4,10.9,-19
2025-11-16T21:31:06.766Z,118.6,0.13,10.9,60,0.71,15.4,10.9,-19
2025-11-16T21:31:07.003Z,118.6,0.13,10.9,60,0.71,15.4,10.9,-19
2025-11-16T21:31:07.283Z,118.6,0.13,10.9,60,0.71,15.4,10.9,-19
2025-11-16T21:31:07.484Z,118.6,0.13,10.9,60,0.71,15.4,10.9,-19
2025-11-16T21:31:07.723Z,118.6,0.13,10.9,60,0.71,15.4,10.9,-19
2025-11-16T21:31:07.975Z,118.6,0.13,10.9,59.9,0.71,15.4,10.9,-19
2025-11-16T21:31:08.203Z,118.6,0.13,10.9,59.9,0.71,15.4,10.9,-19
2025-11-16T21:31:08.511Z,118.3,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:08.687Z,118.3,0.13,10.8,60,0.7,15.4,10.9,-19
2025-11-16T21:31:08.928Z,118.3,0.13,10.8,60,0.7,15.4,10.9,-19
2025-11-16T21:31:09.165Z,118.3,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:09.411Z,118.3,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:09.741Z,118.5,0.13,10.8,59.9,0.7,15.4,11,-19
2025-11-16T21:31:09.890Z,118.5,0.13,10.8,60,0.7,15.4,11,-19
2025-11-16T21:31:10.132Z,118.5,0.13,10.8,60,0.7,15.4,11,-19
2025-11-16T21:31:10.374Z,118.5,0.13,10.8,59.9,0.7,15.4,11,-19
2025-11-16T21:31:10.610Z,118.5,0.13,10.8,59.9,0.7,15.4,11,-19
2025-11-16T21:31:10.967Z,118.3,0.13,10.9,60,0.71,15.4,10.8,-19
2025-11-16T21:31:11.091Z,118.3,0.13,10.9,60,0.71,15.4,10.8,-19
2025-11-16T21:31:11.331Z,118.3,0.13,10.9,59.9,0.71,15.4,10.8,-19
2025-11-16T21:31:11.574Z,118.3,0.13,10.9,59.9,0.71,15.4,10.8,-19
2025-11-16T21:31:11.815Z,118.3,0.13,10.9,59.9,0.71,15.4,10.8,-19
2025-11-16T21:31:12.056Z,118.3,0.13,10.9,59.9,0.71,15.4,10.8,-19
2025-11-16T21:31:12.300Z,118,0.13,10.8,60,0.7,15.3,10.9,-19
2025-11-16T21:31:12.543Z,118,0.13,10.8,60,0.7,15.3,10.9,-19
2025-11-16T21:31:12.778Z,118,0.13,10.8,59.9,0.7,15.3,10.9,-19
2025-11-16T21:31:13.128Z,118,0.13,10.8,59.9,0.7,15.3,10.9,-19
2025-11-16T21:31:13.425Z,118,0.13,10.8,60,0.7,15.3,10.9,-19
2025-11-16T21:31:13.731Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:14.043Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:14.052Z,118.2,0.13,10.8,60,0.7,15.4,10.9,-19
2025-11-16T21:31:14.347Z,118.2,0.13,10.8,60,0.7,15.4,10.9,-19
2025-11-16T21:31:14.460Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:14.720Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:14.940Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:15.185Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:15.428Z,118.2,0.13,10.8,60,0.7,15.4,10.9,-19
2025-11-16T21:31:15.674Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:15.909Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:16.145Z,118.4,0.13,10.9,60,0.71,15.4,10.9,-19
2025-11-16T21:31:16.506Z,118.4,0.13,10.9,59.9,0.71,15.4,10.9,-19
2025-11-16T21:31:16.813Z,118.4,0.13,10.9,59.9,0.71,15.4,10.9,-19
2025-11-16T21:31:17.124Z,118.4,0.13,10.9,59.9,0.71,15.4,10.9,-19
2025-11-16T21:31:17.147Z,118.4,0.13,10.9,59.9,0.71,15.4,10.9,-19
2025-11-16T21:31:17.424Z,118.4,0.13,10.9,59.9,0.71,15.4,10.9,-19
2025-11-16T21:31:17.730Z,118.4,0.13,10.8,59.9,0.7,15.4,11,-19
2025-11-16T21:31:17.827Z,118.4,0.13,10.8,60,0.7,15.4,11,-19
2025-11-16T21:31:18.091Z,118.4,0.13,10.8,60,0.7,15.4,11,-19
2025-11-16T21:31:18.341Z,118.4,0.13,10.8,59.9,0.7,15.4,11,-19
2025-11-16T21:31:18.562Z,118.4,0.13,10.8,60,0.7,15.4,11,-19
2025-11-16T21:31:18.802Z,116.4,0.13,10.6,59.9,0.7,15.1,10.8,-19
2025-11-16T21:31:19.037Z,116.4,0.13,10.6,59.9,0.7,15.1,10.8,-19
2025-11-16T21:31:19.286Z,116.4,0.13,10.6,59.9,0.7,15.1,10.8,-19
2025-11-16T21:31:19.530Z,116.4,0.13,10.6,60,0.7,15.1,10.8,-19
2025-11-16T21:31:19.885Z,116.4,0.13,10.6,60,0.7,15.1,10.8,-19
2025-11-16T21:31:20.183Z,116.7,0.13,10.6,59.9,0.69,15.2,10.9,-19
2025-11-16T21:31:20.497Z,116.7,0.13,10.6,60,0.69,15.2,10.9,-19
2025-11-16T21:31:20.503Z,116.7,0.13,10.6,59.9,0.69,15.2,10.9,-19
2025-11-16T21:31:20.720Z,116.7,0.13,10.6,60,0.69,15.2,10.9,-19
2025-11-16T21:31:20.963Z,116.7,0.13,10.6,59.9,0.69,15.2,10.9,-19
2025-11-16T21:31:21.210Z,117.2,0.13,10.7,59.9,0.7,15.2,10.8,-19
2025-11-16T21:31:21.451Z,117.2,0.13,10.7,59.9,0.7,15.2,10.8,-19
2025-11-16T21:31:21.720Z,117.2,0.13,10.7,60,0.7,15.2,10.8,-19
2025-11-16T21:31:21.930Z,117.2,0.13,10.7,59.9,0.7,15.2,10.8,-19
2025-11-16T21:31:22.163Z,117.2,0.13,10.7,59.9,0.7,15.2,10.8,-19
2025-11-16T21:31:22.403Z,117.2,0.13,10.7,60,0.7,15.2,10.8,-19
2025-11-16T21:31:22.645Z,117.5,0.13,10.7,59.9,0.7,15.3,10.9,-19
2025-11-16T21:31:22.883Z,117.5,0.13,10.7,59.9,0.7,15.3,10.9,-19
2025-11-16T21:31:23.129Z,117.5,0.13,10.7,59.9,0.7,15.3,10.9,-19
2025-11-16T21:31:23.363Z,117.5,0.13,10.7,60,0.7,15.3,10.9,-19
2025-11-16T21:31:23.608Z,117.5,0.13,10.7,60,0.7,15.3,10.9,-19
2025-11-16T21:31:23.878Z,117.4,0.13,10.7,60,0.7,15.3,10.9,-19
2025-11-16T21:31:24.180Z,117.4,0.13,10.7,60,0.7,15.3,10.9,-19
2025-11-16T21:31:24.325Z,117.4,0.13,10.7,60,0.7,15.3,10.9,-19
2025-11-16T21:31:24.569Z,117.4,0.13,10.7,59.9,0.7,15.3,10.9,-20
2025-11-16T21:31:24.809Z,117.4,0.13,10.7,59.9,0.7,15.3,10.9,-20
2025-11-16T21:31:25.097Z,117.3,0.13,10.7,59.9,0.7,15.2,10.9,-19
2025-11-16T21:31:25.410Z,117.3,0.13,10.7,59.9,0.7,15.2,10.9,-19
2025-11-16T21:31:25.530Z,117.3,0.13,10.7,59.9,0.7,15.2,10.9,-18
2025-11-16T21:31:25.775Z,117.3,0.13,10.7,59.9,0.7,15.2,10.9,-18
2025-11-16T21:31:26.025Z,117.3,0.13,10.7,59.9,0.7,15.2,10.9,-18
2025-11-16T21:31:26.265Z,117.2,0.13,10.7,59.9,0.7,15.2,10.8,-18
2025-11-16T21:31:26.514Z,117.2,0.13,10.7,60,0.7,15.2,10.8,-18
2025-11-16T21:31:26.746Z,117.2,0.13,10.7,60,0.7,15.2,10.8,-18
2025-11-16T21:31:26.987Z,117.2,0.13,10.7,60,0.7,15.2,10.8,-18
2025-11-16T21:31:27.231Z,117.2,0.13,10.7,60,0.7,15.2,10.8,-19
2025-11-16T21:31:27.556Z,117.1,0.13,10.7,60,0.7,15.2,10.8,-18
2025-11-16T21:31:27.704Z,117.1,0.13,10.7,60,0.7,15.2,10.8,-18
2025-11-16T21:31:27.940Z,117.1,0.13,10.7,60,0.7,15.2,10.8,-19
2025-11-16T21:31:28.188Z,117.1,0.13,10.7,60,0.7,15.2,10.8,-18
2025-11-16T21:31:28.438Z,117.1,0.13,10.7,59.9,0.7,15.2,10.8,-18
2025-11-16T21:31:28.791Z,117.1,0.13,10.7,59.9,0.7,15.2,10.8,-18
2025-11-16T21:31:29.093Z,117.3,0.13,10.7,59.9,0.7,15.2,10.9,-18
2025-11-16T21:31:29.405Z,117.3,0.13,10.7,59.9,0.7,15.2,10.9,-18
2025-11-16T21:31:29.424Z,117.3,0.13,10.7,60,0.7,15.2,10.9,-19
2025-11-16T21:31:29.706Z,117.3,0.13,10.7,60,0.7,15.2,10.9,-18
2025-11-16T21:31:29.868Z,117.3,0.13,10.7,60,0.7,15.2,10.9,-18
2025-11-16T21:31:30.115Z,117.3,0.13,10.7,60,0.7,15.2,10.9,-18
2025-11-16T21:31:30.351Z,117.6,0.13,10.8,60,0.7,15.3,10.8,-18
2025-11-16T21:31:30.640Z,117.6,0.13,10.8,60,0.7,15.3,10.8,-18
2025-11-16T21:31:30.937Z,117.6,0.13,10.8,60,0.7,15.3,10.8,-18
2025-11-16T21:31:31.253Z,117.6,0.13,10.8,60,0.7,15.3,10.8,-18
2025-11-16T21:31:31.306Z,117.6,0.13,10.8,60,0.7,15.3,10.8,-18
2025-11-16T21:31:31.554Z,118.2,0.13,10.8,60,0.7,15.4,10.9,-19
2025-11-16T21:31:31.856Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:32.027Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:32.270Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:31:32.518Z,118.2,0.13,10.8,60,0.7,15.4,10.9,-18
2025-11-16T21:31:32.752Z,118,0.13,10.8,60,0.7,15.3,10.9,-18
2025-11-16T21:31:33.090Z,118,0.13,10.8,60,0.7,15.3,10.9,-18
2025-11-16T21:31:33.230Z,118,0.13,10.8,59.9,0.7,15.3,10.9,-18
2025-11-16T21:31:33.473Z,118,0.13,10.8,59.9,0.7,15.3,10.9,-18
2025-11-16T21:31:33.723Z,118,0.13,10.8,59.9,0.7,15.3,10.9,-19
2025-11-16T21:31:33.956Z,118,0.13,10.8,59.9,0.7,15.3,10.9,-18
2025-11-16T21:31:34.318Z,118.1,0.13,10.8,60,0.7,15.4,10.9,-18
2025-11-16T21:31:34.435Z,118.1,0.13,10.8,60,0.7,15.4,10.9,-18
2025-11-16T21:31:34.679Z,118.1,0.13,10.8,60,0.7,15.4,10.9,-18
2025-11-16T21:31:34.920Z,118.1,0.13,10.8,59.9,0.7,15.4,10.9,-18
2025-11-16T21:31:35.237Z,118.1,0.13,10.8,59.9,0.7,15.4,10.9,-18
2025-11-16T21:31:35.399Z,118,0.13,10.8,59.9,0.7,15.3,10.9,-18
2025-11-16T21:31:35.646Z,118,0.13,10.8,59.9,0.7,15.3,10.9,-18
2025-11-16T21:31:35.879Z,118,0.13,10.8,60,0.7,15.3,10.9,-18
2025-11-16T21:31:36.123Z,118,0.13,10.8,60,0.7,15.3,10.9,-18
2025-11-16T21:31:36.367Z,118,0.13,10.8,60,0.7,15.3,10.9,-18
2025-11-16T21:31:36.603Z,117.9,0.13,10.8,59.9,0.7,15.3,10.9,-18
2025-11-16T21:31:36.861Z,117.9,0.13,10.8,59.9,0.7,15.3,10.9,-18
2025-11-16T21:31:37.081Z,117.9,0.13,10.8,59.9,0.7,15.3,10.9,-18
2025-11-16T21:31:37.389Z,117.9,0.13,10.8,60,0.7,15.3,10.9,-18
2025-11-16T21:31:37.563Z,117.9,0.13,10.8,60,0.7,15.3,10.9,-18
2025-11-16T21:31:37.810Z,118.3,0.13,10.8,59.9,0.7,15.4,10.9,-18
2025-11-16T21:31:38.056Z,118.3,0.13,10.8,59.9,0.7,15.4,10.9,-18
2025-11-16T21:31:38.307Z,118.3,0.13,10.8,59.9,0.7,15.4,10.9,-18
2025-11-16T21:31:38.534Z,118.3,0.13,10.8,59.9,0.7,15.4,10.9,-18
2025-11-16T21:31:38.777Z,118.3,0.13,10.8,60,0.7,15.4,10.9,-18
2025-11-16T21:31:39.013Z,118.3,0.13,10.8,60,0.7,15.4,10.9,-18
2025-11-16T21:31:39.249Z,118.2,0.13,10.8,60,0.7,15.4,10.9,-18
2025-11-16T21:31:39.547Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-18
2025-11-16T21:31:39.738Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-18
2025-11-16T21:31:39.974Z,118.2,0.13,10.8,60,0.7,15.4,10.9,-18
2025-11-16T21:31:40.208Z,118.2,0.13,10.8,60,0.7,15.4,10.9,-18
2025-11-16T21:31:40.460Z,118.4,0.13,10.8,60,0.7,15.4,11,-19
2025-11-16T21:31:40.773Z,118.4,0.13,10.8,60,0.7,15.4,11,-18
2025-11-16T21:31:40.928Z,118.4,0.13,10.8,60,0.7,15.4,11,-18
2025-11-16T21:31:41.171Z,118.4,0.13,10.8,60,0.7,15.4,11,-18
2025-11-16T21:31:41.408Z,118.4,0.13,10.8,60,0.7,15.4,11,-19
2025-11-16T21:31:41.657Z,118.4,0.13,10.9,60,0.7,15.4,10.9,-19
2025-11-16T21:31:41.891Z,118.4,0.13,10.9,60,0.7,15.4,10.9,-19
2025-11-16T21:31:42.139Z,118.4,0.13,10.9,60,0.7,15.4,10.9,-18
2025-11-16T21:31:42.373Z,118.4,0.13,10.9,60,0.7,15.4,10.9,-18
2025-11-16T21:31:42.609Z,118.4,0.13,10.9,60,0.7,15.4,10.9,-18
2025-11-16T21:31:42.925Z,117.8,0.13,10.8,60,0.7,15.3,10.9,-18
2025-11-16T21:31:43.223Z,117.8,0.13,10.8,60,0.7,15.3,10.9,-18
2025-11-16T21:31:43.536Z,117.8,0.13,10.8,60,0.7,15.3,10.9,-18
2025-11-16T21:31:43.839Z,117.8,0.13,10.8,60,0.7,15.3,10.9,-19
2025-11-16T21:31:43.858Z,117.8,0.13,10.8,60,0.7,15.3,10.9,-19
2025-11-16T21:31:44.148Z,117.8,0.13,10.8,60,0.7,15.3,10.9,-19
2025-11-16T21:31:44.301Z,117.3,0.13,10.8,60,0.71,15.2,10.8,-19
2025-11-16T21:31:44.542Z,117.3,0.13,10.8,60,0.71,15.2,10.8,-19
2025-11-16T21:31:44.785Z,117.3,0.13,10.8,60,0.71,15.2,10.8,-19
2025-11-16T21:31:45.018Z,117.3,0.13,10.8,60,0.71,15.2,10.8,-19
2025-11-16T21:31:45.376Z,117.3,0.13,10.8,60,0.71,15.2,10.8,-19
2025-11-16T21:31:45.682Z,117.3,0.13,10.8,60,0.71,15.2,10.8,-18
2025-11-16T21:31:45.740Z,117.6,0.13,10.8,60,0.7,15.3,10.8,-18
2025-11-16T21:31:45.982Z,117.6,0.13,10.8,60,0.7,15.3,10.8,-18
2025-11-16T21:31:46.221Z,117.6,0.13,10.8,60,0.7,15.3,10.8,-18
2025-11-16T21:31:46.463Z,117.6,0.13,10.8,60,0.7,15.3,10.8,-18
2025-11-16T21:31:46.705Z,117.6,0.13,10.8,60,0.7,15.3,10.8,-18
2025-11-16T21:31:46.942Z,118.4,0.13,10.8,60,0.7,15.4,11,-18
2025-11-16T21:31:47.182Z,118.4,0.13,10.8,60,0.7,15.4,11,-18
2025-11-16T21:31:47.528Z,118.4,0.13,10.8,60,0.7,15.4,11,-19
2025-11-16T21:31:47.834Z,118.4,0.13,10.8,60,0.7,15.4,11,-19
2025-11-16T21:31:48.146Z,118.4,0.13,10.8,60,0.7,15.4,11,-19
2025-11-16T21:31:48.448Z,118.2,0.13,10.8,60,0.69,15.4,10.9,-18
2025-11-16T21:31:48.458Z,118.2,0.13,10.8,60,0.69,15.4,10.9,-18
2025-11-16T21:31:48.627Z,118.2,0.13,10.8,60,0.69,15.4,10.9,-18
2025-11-16T21:31:48.863Z,118.2,0.13,10.8,60,0.69,15.4,10.9,-18
2025-11-16T21:31:49.105Z,118.2,0.13,10.8,60,0.69,15.4,10.9,-18
2025-11-16T21:31:49.370Z,119.2,0.13,10.9,60,0.69,15.5,11,-18
2025-11-16T21:31:49.587Z,119.2,0.13,10.9,59.9,0.69,15.5,11,-18
2025-11-16T21:31:49.843Z,119.2,0.13,10.9,60,0.69,15.5,11,-18
2025-11-16T21:31:50.077Z,119.2,0.13,10.9,60,0.69,15.5,11,-18
2025-11-16T21:31:50.317Z,119.2,0.13,10.9,60,0.69,15.5,11,-18
2025-11-16T21:31:50.611Z,119.2,0.13,10.9,60,0.69,15.5,11,-18
2025-11-16T21:31:50.906Z,119.7,0.13,10.9,60,0.69,15.6,11.1,-18
2025-11-16T21:31:51.214Z,119.7,0.13,10.9,59.9,0.69,15.6,11.1,-18
2025-11-16T21:31:51.527Z,119.7,0.13,10.9,60,0.69,15.6,11.1,-18
2025-11-16T21:31:51.546Z,119.7,0.13,10.9,60,0.69,15.6,11.1,-18
2025-11-16T21:31:51.772Z,119.7,0.13,10.9,60,0.69,15.6,11.1,-18
2025-11-16T21:31:52.134Z,119.8,0.13,11,60,0.7,15.6,11,-18
2025-11-16T21:31:52.251Z,119.8,0.13,11,60,0.7,15.6,11,-18
2025-11-16T21:31:52.482Z,119.8,0.13,11,59.9,0.7,15.6,11,-18
2025-11-16T21:31:52.730Z,119.8,0.13,11,59.9,0.7,15.6,11,-18
2025-11-16T21:31:52.965Z,119.8,0.13,11,59.9,0.7,15.6,11,-18
2025-11-16T21:31:53.211Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-18
2025-11-16T21:31:53.459Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-18
2025-11-16T21:31:53.690Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-18
2025-11-16T21:31:53.975Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-18
2025-11-16T21:31:54.172Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-18
2025-11-16T21:31:54.414Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-18
2025-11-16T21:31:54.660Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-18
2025-11-16T21:31:54.903Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-18
2025-11-16T21:31:55.222Z,119.6,0.13,10.9,59.9,0.69,15.5,11.1,-18
2025-11-16T21:31:55.370Z,119.6,0.13,10.9,59.9,0.69,15.5,11.1,-18
2025-11-16T21:31:55.606Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-18
2025-11-16T21:31:55.845Z,119.8,0.13,10.9,60,0.69,15.6,11.1,-18
2025-11-16T21:31:56.088Z,119.8,0.13,10.9,60,0.69,15.6,11.1,-18
2025-11-16T21:31:56.334Z,119.8,0.13,10.9,60,0.69,15.6,11.1,-18
2025-11-16T21:31:56.567Z,119.8,0.13,10.9,60,0.69,15.6,11.1,-18
2025-11-16T21:31:56.819Z,119.8,0.13,10.9,59.9,0.69,15.6,11.1,-18
2025-11-16T21:31:57.058Z,120.7,0.13,11,59.9,0.69,15.7,11.2,-18
2025-11-16T21:31:57.354Z,120.7,0.13,11,60,0.69,15.7,11.2,-18
2025-11-16T21:31:57.661Z,120.7,0.13,11,60,0.69,15.7,11.2,-18
2025-11-16T21:31:57.796Z,120.7,0.13,11,60,0.69,15.7,11.2,-18
2025-11-16T21:31:58.023Z,120.7,0.13,11,60,0.69,15.7,11.2,-18
2025-11-16T21:31:58.264Z,120.8,0.13,11,60,0.7,15.7,11.2,-18
2025-11-16T21:31:58.583Z,120.8,0.13,11,60,0.7,15.7,11.2,-18
2025-11-16T21:31:58.890Z,120.8,0.13,11,60,0.7,15.7,11.2,-18
2025-11-16T21:31:58.982Z,120.8,0.13,11,60,0.7,15.7,11.2,-18
2025-11-16T21:31:59.225Z,120.8,0.13,11,60,0.7,15.7,11.2,-18
2025-11-16T21:31:59.505Z,120.8,0.13,11,60,0.7,15.7,11.2,-19
2025-11-16T21:31:59.719Z,120.4,0.13,11,60,0.7,15.7,11.1,-18
2025-11-16T21:31:59.947Z,120.4,0.13,11,60,0.7,15.7,11.1,-19
2025-11-16T21:32:00.185Z,120.4,0.13,11,60,0.7,15.7,11.1,-19
2025-11-16T21:32:00.433Z,120.4,0.13,11,60,0.7,15.7,11.1,-19
2025-11-16T21:32:00.737Z,120.4,0.13,11,60,0.7,15.7,11.1,-19
2025-11-16T21:32:01.047Z,120.4,0.13,11,60,0.7,15.7,11.1,-19
2025-11-16T21:32:01.166Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-19
2025-11-16T21:32:01.396Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-19
2025-11-16T21:32:01.628Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-18
2025-11-16T21:32:01.970Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-19
2025-11-16T21:32:02.105Z,119.6,0.13,10.9,60,0.69,15.5,11.1,-19
2025-11-16T21:32:02.348Z,118.7,0.13,10.8,60,0.69,15.4,11,-18
2025-11-16T21:32:02.586Z,118.7,0.13,10.8,60,0.69,15.4,11,-19
2025-11-16T21:32:02.829Z,118.7,0.13,10.8,60,0.69,15.4,11,-18
2025-11-16T21:32:03.068Z,118.7,0.13,10.8,60,0.69,15.4,11,-18
2025-11-16T21:32:03.324Z,118.7,0.13,10.8,60,0.69,15.4,11,-18
2025-11-16T21:32:03.550Z,118.1,0.13,10.8,60,0.7,15.4,10.9,-18
2025-11-16T21:32:03.809Z,118.1,0.13,10.8,60,0.7,15.4,10.9,-19
2025-11-16T21:32:04.034Z,118.1,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:32:04.278Z,118.1,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:32:04.514Z,118.1,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:32:04.764Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-19
2025-11-16T21:32:05.045Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-20
2025-11-16T21:32:05.351Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-20
2025-11-16T21:32:05.659Z,118.2,0.13,10.8,59.9,0.7,15.4,10.9,-20
2025-11-16T21:32:05.736Z,118.2,0.13,10.8,60,0.7,15.4,10.9,-20
2025-11-16T21:32:05.960Z,118.2,0.13,10.8,60,0.7,15.4,10.9,-20
2025-11-16T21:32:06.262Z,117.9,0.13,10.8,60,0.7,15.3,10.9,-19
2025-11-16T21:32:06.437Z,117.9,0.13,10.8,60,0.7,15.3,10.9,-19
2025-11-16T21:32:06.686Z,117.9,0.13,10.8,59.9,0.7,15.3,10.9,-18
